Year,Cluster,Indicator,Attribute,Province,Area Council,Intensity 2,Intensity 3,Intensity 4,Intensity 5
2025,Energy,Household Electricity,solar system,Tafea,Aneityum,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Torba,Torres,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Torba,Ureparapara,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Torba,Motalava,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Torba,East Vanualava,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Torba,West Vanualava,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Torba,Mota,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Torba,East Gaua,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Torba,West Gaua,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Torba,Merelava,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Sanma,Luganville,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Sanma,North West Santo,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Sanma,Big Bay Coast,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Sanma,Big Bay Inland,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Sanma,West Santo,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Sanma,South Santo 1,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Sanma,South Santo 2,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Sanma,East Santo,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Sanma,South East Santo,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Sanma,Canal Fanafo,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Sanma,West Malo,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Sanma,East Malo,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Penama,West Ambae,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Penama,North Ambae,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Penama,East Ambae,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Penama,South Ambae,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Penama,North Maewo,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Penama,South Maewo,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Penama,North Pentecost,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Penama,Central Pentecost 1,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Penama,Central Pentecost 2,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Penama,South Pentecost,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Malampa,North West Malekula,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Malampa,North East Malekula,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Malampa,Central Malekula,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Malampa,South West Malekula,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Malampa,South East Malekula,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Malampa,South Malekula,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Malampa,North Ambrym,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Malampa,West Ambrym,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Malampa,South East Ambrym,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Malampa,Paama,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Shefa,Port Vila,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Shefa,Vermali,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Shefa,Vermaul,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Shefa,Varisu,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Shefa,South Epi,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Shefa,North Tongoa,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Shefa,Makimae,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Shefa,Tongariki,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Shefa,Nguna,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Shefa,Emau,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Shefa,Malorua,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Shefa,North Efate,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Shefa,Mele,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Shefa,Tanvasoko,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Shefa,Ifira,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Shefa,Pango,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Shefa,Erakor,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Shefa,Eratap,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Shefa,Eton,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Tafea,North Erromango,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Tafea,South Erromango,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Tafea,Aniwa,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Tafea,North Tanna,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Tafea,West Tanna,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Tafea,Middle Bush Tanna,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Tafea,South West Tanna,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Tafea,Whitesands,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Tafea,South Tanna,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Tafea,Futuna,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,bottle gas,Tafea,Aneityum,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Torba,Torres,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Torba,Ureparapara,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Torba,Motalava,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Torba,East Vanualava,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Torba,West Vanualava,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Torba,Mota,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Torba,East Gaua,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Torba,West Gaua,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Torba,Merelava,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Sanma,Luganville,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Sanma,North West Santo,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Sanma,Big Bay Coast,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Sanma,Big Bay Inland,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Sanma,West Santo,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Sanma,South Santo 1,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Sanma,South Santo 2,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Sanma,East Santo,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Sanma,South East Santo,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Sanma,Canal Fanafo,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Sanma,West Malo,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Sanma,East Malo,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Penama,West Ambae,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Penama,North Ambae,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Penama,East Ambae,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Penama,South Ambae,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Penama,North Maewo,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Penama,South Maewo,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Penama,North Pentecost,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Penama,Central Pentecost 1,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Penama,Central Pentecost 2,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Penama,South Pentecost,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Malampa,North West Malekula,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Malampa,North East Malekula,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Malampa,Central Malekula,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Malampa,South West Malekula,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Malampa,South East Malekula,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Malampa,South Malekula,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Malampa,North Ambrym,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Malampa,West Ambrym,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Malampa,South East Ambrym,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Malampa,Paama,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Shefa,Port Vila,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Shefa,Vermali,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Shefa,Vermaul,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Shefa,Varisu,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Shefa,South Epi,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Shefa,North Tongoa,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Shefa,Makimae,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Shefa,Tongariki,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Shefa,Nguna,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Shefa,Emau,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Shefa,Malorua,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Shefa,North Efate,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Shefa,Mele,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Shefa,Tanvasoko,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Shefa,Ifira,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Shefa,Pango,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Shefa,Erakor,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Shefa,Eratap,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Shefa,Eton,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Tafea,North Erromango,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Tafea,South Erromango,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Tafea,Aniwa,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Tafea,North Tanna,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Tafea,West Tanna,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Tafea,Middle Bush Tanna,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Tafea,South West Tanna,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Tafea,Whitesands,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Tafea,South Tanna,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Tafea,Futuna,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,open fire,Tafea,Aneityum,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Torba,Torres,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Torba,Ureparapara,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Torba,Motalava,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Torba,East Vanualava,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Torba,West Vanualava,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Torba,Mota,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Torba,East Gaua,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Torba,West Gaua,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Torba,Merelava,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Sanma,Luganville,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Sanma,North West Santo,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Sanma,Big Bay Coast,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Sanma,Big Bay Inland,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Sanma,West Santo,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Sanma,South Santo 1,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Sanma,South Santo 2,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Sanma,East Santo,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Sanma,South East Santo,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Sanma,Canal Fanafo,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Sanma,West Malo,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Sanma,East Malo,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Penama,West Ambae,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Penama,North Ambae,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Penama,East Ambae,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Penama,South Ambae,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Penama,North Maewo,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Penama,South Maewo,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Penama,North Pentecost,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Penama,Central Pentecost 1,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Penama,Central Pentecost 2,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Penama,South Pentecost,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Malampa,North West Malekula,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Malampa,North East Malekula,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Malampa,Central Malekula,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Malampa,South West Malekula,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Malampa,South East Malekula,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Malampa,South Malekula,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Malampa,North Ambrym,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Malampa,West Ambrym,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Malampa,South East Ambrym,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Malampa,Paama,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Shefa,Port Vila,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Shefa,Vermali,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Shefa,Vermaul,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Shefa,Varisu,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Shefa,South Epi,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Shefa,North Tongoa,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Shefa,Makimae,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Shefa,Tongariki,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Shefa,Nguna,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Shefa,Emau,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Shefa,Malorua,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Shefa,North Efate,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Shefa,Mele,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Shefa,Tanvasoko,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Shefa,Ifira,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Shefa,Pango,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Shefa,Erakor,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Shefa,Eratap,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Shefa,Eton,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Tafea,North Erromango,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Tafea,South Erromango,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Tafea,Aniwa,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Tafea,North Tanna,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Tafea,West Tanna,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Tafea,Middle Bush Tanna,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Tafea,South West Tanna,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Tafea,Whitesands,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Tafea,South Tanna,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Tafea,Futuna,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,solar power,Tafea,Aneityum,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Torba,Torres,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Torba,Ureparapara,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Torba,Motalava,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Torba,East Vanualava,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Torba,West Vanualava,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Torba,Mota,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Torba,East Gaua,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Torba,West Gaua,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Torba,Merelava,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Sanma,Luganville,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Sanma,North West Santo,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Sanma,Big Bay Coast,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Sanma,Big Bay Inland,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Sanma,West Santo,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Sanma,South Santo 1,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Sanma,South Santo 2,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Sanma,East Santo,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Sanma,South East Santo,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Sanma,Canal Fanafo,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Sanma,West Malo,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Sanma,East Malo,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Penama,West Ambae,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Penama,North Ambae,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Penama,East Ambae,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Penama,South Ambae,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Penama,North Maewo,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Penama,South Maewo,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Penama,North Pentecost,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Penama,Central Pentecost 1,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Penama,Central Pentecost 2,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Penama,South Pentecost,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Malampa,North West Malekula,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Malampa,North East Malekula,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Malampa,Central Malekula,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Malampa,South West Malekula,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Malampa,South East Malekula,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Malampa,South Malekula,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Malampa,North Ambrym,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Malampa,West Ambrym,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Malampa,South East Ambrym,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Malampa,Paama,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Shefa,Port Vila,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Shefa,Vermali,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Shefa,Vermaul,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Shefa,Varisu,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Shefa,South Epi,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Shefa,North Tongoa,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Shefa,Makimae,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Shefa,Tongariki,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Shefa,Nguna,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Shefa,Emau,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Shefa,Malorua,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Shefa,North Efate,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Shefa,Mele,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Shefa,Tanvasoko,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Shefa,Ifira,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Shefa,Pango,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Shefa,Erakor,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Shefa,Eratap,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Shefa,Eton,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Tafea,North Erromango,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Tafea,South Erromango,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Tafea,Aniwa,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Tafea,North Tanna,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Tafea,West Tanna,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Tafea,Middle Bush Tanna,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Tafea,South West Tanna,0.1,0.5,0.7,0.8
2025,Energy,Household Cooking Fuel,electricity,Tafea,Whitesands,0.1,0.5,0.7,0.8
